busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd
2022-03-25,2022,3,25,1123076,16348,4,5,255,0
2022-03-25,2022,3,25,1123068,4265,4,5,30,0
2022-03-25,2022,3,25,1123066,12451,4,5,105,0
2022-03-25,2022,3,25,1123064,41156,4,5,296,0
2022-03-25,2022,3,25,1123063,11946,4,5,88,0
2022-03-25,2022,3,25,1123060,12339,4,5,64,0
2022-03-25,2022,3,25,1123058,21706,4,5,242,0
2022-03-25,2022,3,25,1123052,19810,4,5,183,0
2022-03-25,2022,3,25,1123067,7625,4,5,29,0
2022-03-25,2022,3,25,1123059,12448,4,5,88,0
2022-03-25,2022,3,25,1123079,17522,4,5,80,0
2022-03-25,2022,3,25,1123078,20348,4,5,206,0
2022-03-25,2022,3,25,1123077,23337,4,5,346,0
2022-03-25,2022,3,25,1123075,14276,4,5,75,0
2022-03-25,2022,3,25,1123074,3458,4,5,45,0
2022-03-25,2022,3,25,1123073,3663,4,5,35,0
2022-03-25,2022,3,25,1123072,7772,4,5,45,0
2022-03-26,2022,3,26,1123053,7351,5,5,55,1
2022-03-26,2022,3,26,1123080,3716,5,5,17,1
2022-03-26,2022,3,26,1123071,3663,5,5,21,1
2022-03-26,2022,3,26,1123065,8853,5,5,71,1
2022-03-26,2022,3,26,1123051,10358,5,5,53,1
2022-03-26,2022,3,26,1123076,9314,5,5,136,1
2022-03-26,2022,3,26,1123068,2339,5,5,11,1
2022-03-26,2022,3,26,1123066,6818,5,5,54,1
2022-03-26,2022,3,26,1123064,25564,5,5,166,1
2022-03-26,2022,3,26,1123063,8680,5,5,39,1
2022-03-26,2022,3,26,1123060,10299,5,5,40,1
2022-03-26,2022,3,26,1123058,12783,5,5,131,1
2022-03-26,2022,3,26,1123052,12286,5,5,121,1
2022-03-26,2022,3,26,1123067,4329,5,5,30,1
2022-03-26,2022,3,26,1123059,5956,5,5,57,1
2022-03-26,2022,3,26,1123079,11475,5,5,47,1
2022-03-26,2022,3,26,1123078,13083,5,5,117,1
2022-03-26,2022,3,26,1123077,18026,5,5,190,1
2022-03-26,2022,3,26,1123075,8018,5,5,58,1
2022-03-26,2022,3,26,1123074,2054,5,5,12,1
2022-03-26,2022,3,26,1123073,2255,5,5,25,1
2022-03-26,2022,3,26,1123072,4592,5,5,25,1
2022-03-27,2022,3,27,1123053,4674,6,5,46,1
2022-03-27,2022,3,27,1123080,3019,6,5,10,1
2022-03-27,2022,3,27,1123071,2727,6,5,14,1
2022-03-27,2022,3,27,1123065,6365,6,5,56,1
2022-03-27,2022,3,27,1123051,7468,6,5,27,1
2022-03-27,2022,3,27,1123076,7218,6,5,93,1
2022-03-27,2022,3,27,1123068,1602,6,5,13,1
2022-03-27,2022,3,27,1123066,5230,6,5,56,1
2022-03-27,2022,3,27,1123064,17718,6,5,113,1
2022-03-27,2022,3,27,1123063,6569,6,5,41,1
2022-03-27,2022,3,27,1123060,7901,6,5,21,1
2022-03-27,2022,3,27,1123058,9769,6,5,63,1
2022-03-27,2022,3,27,1123052,8088,6,5,83,1
2022-03-27,2022,3,27,1123067,3369,6,5,9,1
2022-03-27,2022,3,27,1123059,4119,6,5,36,1
2022-03-27,2022,3,27,1123079,8742,6,5,35,1
2022-03-27,2022,3,27,1123078,8696,6,5,79,1
2022-03-27,2022,3,27,1123077,12517,6,5,117,1
2022-03-27,2022,3,27,1123075,6597,6,5,20,1
2022-03-27,2022,3,27,1123074,1742,6,5,14,1
2022-03-27,2022,3,27,1123073,1676,6,5,14,1
2022-03-27,2022,3,27,1123072,3772,6,5,19,1
2022-03-28,2022,3,28,1123066,12094,0,5,115,0
2022-03-28,2022,3,28,1123064,39534,0,5,236,0
2022-03-28,2022,3,28,1123063,11699,0,5,99,0
2022-03-28,2022,3,28,1123060,12129,0,5,71,0
2022-03-28,2022,3,28,1123058,20902,0,5,214,0
2022-03-28,2022,3,28,1123052,18507,0,5,164,0
2022-03-28,2022,3,28,1123067,7417,0,5,31,0
2022-03-28,2022,3,28,1123059,12416,0,5,64,0
2022-03-28,2022,3,28,1123079,16815,0,5,76,0
2022-03-28,2022,3,28,1123078,18529,0,5,161,0
2022-03-28,2022,3,28,1123077,20270,0,5,296,0
2022-03-28,2022,3,28,1123075,13695,0,5,84,0
2022-03-28,2022,3,28,1123074,3400,0,5,43,0
2022-03-28,2022,3,28,1123073,3526,0,5,33,0
2022-03-28,2022,3,28,1123072,7835,0,5,70,0
2022-03-28,2022,3,28,1123053,12453,0,5,76,0
2022-03-28,2022,3,28,1123080,6080,0,5,47,0
2022-03-28,2022,3,28,1123071,6424,0,5,54,0
2022-03-28,2022,3,28,1123065,16612,0,5,126,0
2022-03-28,2022,3,28,1123051,12192,0,5,120,0
2022-03-28,2022,3,28,1123076,15723,0,5,254,0
2022-03-28,2022,3,28,1123068,4303,0,5,30,0
2022-03-29,2022,3,29,1123053,13268,1,5,93,0
2022-03-29,2022,3,29,1123080,6139,1,5,39,0
2022-03-29,2022,3,29,1123059,12315,1,5,66,0
2022-03-29,2022,3,29,1123071,6383,1,5,40,0
2022-03-29,2022,3,29,1123065,16866,1,5,119,0
2022-03-29,2022,3,29,1123051,12687,1,5,104,0
2022-03-29,2022,3,29,1123076,16010,1,5,271,0
2022-03-29,2022,3,29,1123068,4193,1,5,22,0
2022-03-29,2022,3,29,1123066,12252,1,5,126,0
2022-03-29,2022,3,29,1123064,40648,1,5,292,0
2022-03-29,2022,3,29,1123063,11926,1,5,82,0
2022-03-29,2022,3,29,1123060,12426,1,5,58,0
2022-03-29,2022,3,29,1123058,21578,1,5,241,0
2022-03-29,2022,3,29,1123052,19445,1,5,190,0
2022-03-29,2022,3,29,1123067,7606,1,5,27,0
2022-03-29,2022,3,29,1123079,16961,1,5,81,0
2022-03-29,2022,3,29,1123078,19878,1,5,212,0
2022-03-29,2022,3,29,1123077,21816,1,5,305,0
2022-03-29,2022,3,29,1123075,13840,1,5,89,0
2022-03-29,2022,3,29,1123074,3332,1,5,37,0
2022-03-29,2022,3,29,1123073,3629,1,5,34,0
2022-03-29,2022,3,29,1123072,7891,1,5,61,0
2022-03-30,2022,3,30,1123053,13142,2,5,83,0
2022-03-30,2022,3,30,1123080,6141,2,5,45,0
2022-03-30,2022,3,30,1123071,6641,2,5,50,0
2022-03-30,2022,3,30,1123065,16716,2,5,113,0
2022-03-30,2022,3,30,1123051,12255,2,5,98,0
2022-03-30,2022,3,30,1123076,15683,2,5,248,0
2022-03-30,2022,3,30,1123068,4312,2,5,30,0
2022-03-30,2022,3,30,1123066,12133,2,5,122,0
2022-03-30,2022,3,30,1123064,39889,2,5,303,0
2022-03-30,2022,3,30,1123063,11713,2,5,87,0
2022-03-30,2022,3,30,1123060,12062,2,5,55,0
2022-03-30,2022,3,30,1123058,22007,2,5,258,0
2022-03-30,2022,3,30,1123052,19197,2,5,193,0
2022-03-30,2022,3,30,1123067,7694,2,5,33,0
2022-03-30,2022,3,30,1123059,12426,2,5,75,0
2022-03-30,2022,3,30,1123079,17348,2,5,77,0
2022-03-30,2022,3,30,1123078,19775,2,5,188,0
2022-03-30,2022,3,30,1123077,21407,2,5,293,0
2022-03-30,2022,3,30,1123075,13722,2,5,84,0
2022-03-30,2022,3,30,1123074,3328,2,5,40,0
2022-03-30,2022,3,30,1123073,3582,2,5,37,0
2022-03-30,2022,3,30,1123072,7685,2,5,57,0
2022-03-31,2022,3,31,1123071,6491,3,5,42,0
2022-03-31,2022,3,31,1123065,16884,3,5,120,0
2022-03-31,2022,3,31,1123051,12706,3,5,91,0
2022-03-31,2022,3,31,1123076,16085,3,5,256,0
2022-03-31,2022,3,31,1123068,4344,3,5,28,0
2022-03-31,2022,3,31,1123066,12372,3,5,118,0
2022-03-31,2022,3,31,1123064,40697,3,5,298,0
2022-03-31,2022,3,31,1123063,12033,3,5,89,0
2022-03-31,2022,3,31,1123060,12513,3,5,70,0
2022-03-31,2022,3,31,1123058,22045,3,5,229,0
2022-03-31,2022,3,31,1123052,19616,3,5,185,0
2022-03-31,2022,3,31,1123067,7690,3,5,35,0
2022-03-31,2022,3,31,1123059,12594,3,5,75,0
2022-03-31,2022,3,31,1123079,17322,3,5,82,0
2022-03-31,2022,3,31,1123078,20270,3,5,184,0
2022-03-31,2022,3,31,1123077,22384,3,5,317,0
2022-03-31,2022,3,31,1123075,13998,3,5,86,0
2022-03-31,2022,3,31,1123074,3392,3,5,37,0
2022-03-31,2022,3,31,1123073,3526,3,5,35,0
2022-03-31,2022,3,31,1123072,7823,3,5,60,0
2022-03-31,2022,3,31,1123053,13371,3,5,99,0
2022-03-31,2022,3,31,1123080,6154,3,5,42,0
2022-03-01,2022,3,1,1123053,5110,1,6,125,1
2022-03-01,2022,3,1,1123080,2788,1,6,65,1
2022-03-01,2022,3,1,1123071,2897,1,6,66,1
2022-03-01,2022,3,1,1123065,6590,1,6,135,1
2022-03-01,2022,3,1,1123051,6802,1,6,95,1
2022-03-01,2022,3,1,1123076,7442,1,6,195,1
2022-03-01,2022,3,1,1123068,1756,1,6,36,1
2022-03-01,2022,3,1,1123066,4998,1,6,75,1
2022-03-01,2022,3,1,1123064,16898,1,6,291,1
2022-03-01,2022,3,1,1123063,5737,1,6,54,1
2022-03-01,2022,3,1,1123060,7244,1,6,70,1
2022-03-01,2022,3,1,1123058,9561,1,6,199,1
2022-03-01,2022,3,1,1123052,8330,1,6,160,1
2022-03-01,2022,3,1,1123067,3403,1,6,112,1
2022-03-01,2022,3,1,1123059,4313,1,6,68,1
2022-03-01,2022,3,1,1123079,7749,1,6,106,1
2022-03-01,2022,3,1,1123078,8674,1,6,146,1
2022-03-01,2022,3,1,1123077,11923,1,6,169,1
2022-03-01,2022,3,1,1123075,6598,1,6,120,1
2022-03-01,2022,3,1,1123074,1694,1,6,23,1
2022-03-01,2022,3,1,1123073,1777,1,6,60,1
2022-03-01,2022,3,1,1123072,3627,1,6,115,1
2022-03-02,2022,3,2,1123053,13272,2,6,221,0
2022-03-02,2022,3,2,1123080,6367,2,6,202,0
2022-03-02,2022,3,2,1123071,6886,2,6,222,0
2022-03-02,2022,3,2,1123065,16902,2,6,407,0
2022-03-02,2022,3,2,1123051,12459,2,6,207,0
2022-03-02,2022,3,2,1123076,16613,2,6,800,0
2022-03-02,2022,3,2,1123068,4391,2,6,114,0
2022-03-02,2022,3,2,1123066,12507,2,6,283,0
2022-03-02,2022,3,2,1123064,38892,2,6,718,0
2022-03-02,2022,3,2,1123063,11956,2,6,263,0
2022-03-02,2022,3,2,1123060,12467,2,6,146,0
2022-03-02,2022,3,2,1123058,21721,2,6,524,0
2022-03-02,2022,3,2,1123052,18655,2,6,375,0
2022-03-02,2022,3,2,1123067,8006,2,6,184,0
2022-03-02,2022,3,2,1123059,12519,2,6,247,0
2022-03-02,2022,3,2,1123079,17492,2,6,342,0
2022-03-02,2022,3,2,1123078,19456,2,6,372,0
2022-03-02,2022,3,2,1123077,20989,2,6,388,0
2022-03-02,2022,3,2,1123075,13869,2,6,260,0
2022-03-02,2022,3,2,1123074,3642,2,6,84,0
2022-03-02,2022,3,2,1123073,3779,2,6,141,0
2022-03-02,2022,3,2,1123072,8144,2,6,288,0
2022-03-03,2022,3,3,1123079,16959,3,6,293,0
2022-03-03,2022,3,3,1123078,19414,3,6,348,0
2022-03-03,2022,3,3,1123053,13087,3,6,235,0
2022-03-03,2022,3,3,1123080,6193,3,6,230,0
2022-03-03,2022,3,3,1123071,6731,3,6,235,0
2022-03-03,2022,3,3,1123065,16756,3,6,396,0
2022-03-03,2022,3,3,1123051,11933,3,6,193,0
2022-03-03,2022,3,3,1123076,16241,3,6,758,0
2022-03-03,2022,3,3,1123068,4158,3,6,113,0
2022-03-03,2022,3,3,1123066,12451,3,6,265,0
2022-03-03,2022,3,3,1123064,38588,3,6,757,0
2022-03-03,2022,3,3,1123063,11783,3,6,244,0
2022-03-03,2022,3,3,1123060,12279,3,6,130,0
2022-03-03,2022,3,3,1123058,21655,3,6,475,0
2022-03-03,2022,3,3,1123052,18816,3,6,368,0
2022-03-03,2022,3,3,1123067,7719,3,6,187,0
2022-03-03,2022,3,3,1123059,12428,3,6,239,0
2022-03-03,2022,3,3,1123077,20889,3,6,364,0
2022-03-03,2022,3,3,1123075,13558,3,6,240,0
2022-03-03,2022,3,3,1123074,3354,3,6,92,0
2022-03-03,2022,3,3,1123073,3636,3,6,125,0
2022-03-03,2022,3,3,1123072,7830,3,6,293,0
2022-03-04,2022,3,4,1123053,13139,4,6,227,0
2022-03-04,2022,3,4,1123080,6308,4,6,203,0
2022-03-04,2022,3,4,1123071,6728,4,6,223,0
2022-03-04,2022,3,4,1123065,16812,4,6,364,0
2022-03-04,2022,3,4,1123051,12757,4,6,208,0
2022-03-04,2022,3,4,1123076,16790,4,6,774,0
2022-03-04,2022,3,4,1123068,4491,4,6,112,0
2022-03-04,2022,3,4,1123066,12411,4,6,269,0
2022-03-04,2022,3,4,1123064,39329,4,6,749,0
2022-03-04,2022,3,4,1123063,12013,4,6,253,0
2022-03-04,2022,3,4,1123060,12680,4,6,143,0
2022-03-04,2022,3,4,1123058,21393,4,6,507,0
2022-03-04,2022,3,4,1123052,18877,4,6,383,0
2022-03-04,2022,3,4,1123067,7866,4,6,186,0
2022-03-04,2022,3,4,1123059,12426,4,6,231,0
2022-03-04,2022,3,4,1123079,17077,4,6,323,0
2022-03-04,2022,3,4,1123078,20427,4,6,365,0
2022-03-04,2022,3,4,1123077,22024,4,6,363,0
2022-03-04,2022,3,4,1123075,14220,4,6,246,0
2022-03-04,2022,3,4,1123074,3329,4,6,79,0
2022-03-04,2022,3,4,1123073,3602,4,6,122,0
2022-03-04,2022,3,4,1123072,8110,4,6,279,0
2022-03-05,2022,3,5,1123080,4120,5,6,99,1
2022-03-05,2022,3,5,1123071,3800,5,6,66,1
2022-03-05,2022,3,5,1123065,9207,5,6,193,1
2022-03-05,2022,3,5,1123051,9875,5,6,95,1
2022-03-05,2022,3,5,1123076,10048,5,6,264,1
2022-03-05,2022,3,5,1123068,2586,5,6,41,1
2022-03-05,2022,3,5,1123066,6982,5,6,105,1
2022-03-05,2022,3,5,1123064,25169,5,6,361,1
2022-03-05,2022,3,5,1123063,8791,5,6,80,1
2022-03-05,2022,3,5,1123060,10316,5,6,82,1
2022-03-05,2022,3,5,1123058,12300,5,6,261,1
2022-03-05,2022,3,5,1123052,12050,5,6,221,1
2022-03-05,2022,3,5,1123067,4506,5,6,119,1
2022-03-05,2022,3,5,1123059,6207,5,6,114,1
2022-03-05,2022,3,5,1123079,11283,5,6,131,1
2022-03-05,2022,3,5,1123078,12969,5,6,211,1
2022-03-05,2022,3,5,1123077,17062,5,6,223,1
2022-03-05,2022,3,5,1123075,8327,5,6,168,1
2022-03-05,2022,3,5,1123074,2190,5,6,31,1
2022-03-05,2022,3,5,1123073,2415,5,6,54,1
2022-03-05,2022,3,5,1123072,4692,5,6,102,1
2022-03-05,2022,3,5,1123053,7127,5,6,147,1
2022-03-06,2022,3,6,1123066,4740,6,6,86,1
2022-03-06,2022,3,6,1123064,15754,6,6,206,1
2022-03-06,2022,3,6,1123063,6010,6,6,60,1
2022-03-06,2022,3,6,1123060,7201,6,6,40,1
2022-03-06,2022,3,6,1123058,8793,6,6,136,1
2022-03-06,2022,3,6,1123052,7350,6,6,136,1
2022-03-06,2022,3,6,1123067,3214,6,6,39,1
2022-03-06,2022,3,6,1123059,3670,6,6,69,1
2022-03-06,2022,3,6,1123079,7967,6,6,92,1
2022-03-06,2022,3,6,1123078,7864,6,6,144,1
2022-03-06,2022,3,6,1123077,10627,6,6,156,1
2022-03-06,2022,3,6,1123075,6104,6,6,87,1
2022-03-06,2022,3,6,1123074,1557,6,6,25,1
2022-03-06,2022,3,6,1123073,1611,6,6,39,1
2022-03-06,2022,3,6,1123072,3502,6,6,49,1
2022-03-06,2022,3,6,1123053,4251,6,6,82,1
2022-03-06,2022,3,6,1123080,2730,6,6,31,1
2022-03-06,2022,3,6,1123071,2531,6,6,41,1
2022-03-06,2022,3,6,1123065,6091,6,6,103,1
2022-03-06,2022,3,6,1123051,6296,6,6,50,1
2022-03-06,2022,3,6,1123076,6595,6,6,159,1
2022-03-06,2022,3,6,1123068,1467,6,6,19,1
2022-03-07,2022,3,7,1123071,6399,0,6,225,0
2022-03-07,2022,3,7,1123065,16292,0,6,396,0
2022-03-07,2022,3,7,1123051,11566,0,6,202,0
2022-03-07,2022,3,7,1123076,16061,0,6,785,0
2022-03-07,2022,3,7,1123068,4316,0,6,126,0
2022-03-07,2022,3,7,1123066,12173,0,6,279,0
2022-03-07,2022,3,7,1123064,38081,0,6,715,0
2022-03-07,2022,3,7,1123063,11345,0,6,250,0
2022-03-07,2022,3,7,1123060,11759,0,6,149,0
2022-03-07,2022,3,7,1123058,20677,0,6,507,0
2022-03-07,2022,3,7,1123052,18223,0,6,374,0
2022-03-07,2022,3,7,1123067,7527,0,6,172,0
2022-03-07,2022,3,7,1123059,12323,0,6,250,0
2022-03-07,2022,3,7,1123079,16149,0,6,315,0
2022-03-07,2022,3,7,1123078,17974,0,6,354,0
2022-03-07,2022,3,7,1123077,19583,0,6,366,0
2022-03-07,2022,3,7,1123075,13486,0,6,235,0
2022-03-07,2022,3,7,1123074,3141,0,6,81,0
2022-03-07,2022,3,7,1123073,3515,0,6,128,0
2022-03-07,2022,3,7,1123072,7805,0,6,298,0
2022-03-07,2022,3,7,1123053,12571,0,6,232,0
2022-03-07,2022,3,7,1123080,5977,0,6,214,0
2022-03-08,2022,3,8,1123071,6362,1,6,232,0
2022-03-08,2022,3,8,1123065,16440,1,6,416,0
2022-03-08,2022,3,8,1123051,12234,1,6,216,0
2022-03-08,2022,3,8,1123076,16353,1,6,770,0
2022-03-08,2022,3,8,1123068,4121,1,6,110,0
2022-03-08,2022,3,8,1123066,12260,1,6,257,0
2022-03-08,2022,3,8,1123064,39777,1,6,723,0
2022-03-08,2022,3,8,1123063,11716,1,6,246,0
2022-03-08,2022,3,8,1123060,12135,1,6,141,0
2022-03-08,2022,3,8,1123058,21007,1,6,524,0
2022-03-08,2022,3,8,1123052,18868,1,6,383,0
2022-03-08,2022,3,8,1123067,7724,1,6,172,0
2022-03-08,2022,3,8,1123059,12140,1,6,254,0
2022-03-08,2022,3,8,1123079,16472,1,6,341,0
2022-03-08,2022,3,8,1123078,19169,1,6,389,0
2022-03-08,2022,3,8,1123077,21530,1,6,361,0
2022-03-08,2022,3,8,1123075,13416,1,6,262,0
2022-03-08,2022,3,8,1123074,3181,1,6,86,0
2022-03-08,2022,3,8,1123073,3541,1,6,134,0
2022-03-08,2022,3,8,1123072,7941,1,6,267,0
2022-03-08,2022,3,8,1123053,12981,1,6,216,0
2022-03-08,2022,3,8,1123080,6008,1,6,209,0
2022-03-09,2022,3,9,1123053,5542,2,6,118,1
2022-03-09,2022,3,9,1123080,3089,2,6,53,1
2022-03-09,2022,3,9,1123071,3129,2,6,56,1
2022-03-09,2022,3,9,1123065,7457,2,6,158,1
2022-03-09,2022,3,9,1123051,8209,2,6,92,1
2022-03-09,2022,3,9,1123076,8241,2,6,210,1
2022-03-09,2022,3,9,1123068,2070,2,6,41,1
2022-03-09,2022,3,9,1123066,5677,2,6,85,1
2022-03-09,2022,3,9,1123064,19525,2,6,290,1
2022-03-09,2022,3,9,1123063,6619,2,6,83,1
2022-03-09,2022,3,9,1123060,7962,2,6,81,1
2022-03-09,2022,3,9,1123058,10009,2,6,172,1
2022-03-09,2022,3,9,1123052,9552,2,6,199,1
2022-03-09,2022,3,9,1123067,3786,2,6,90,1
2022-03-09,2022,3,9,1123059,4862,2,6,89,1
2022-03-09,2022,3,9,1123079,8502,2,6,132,1
2022-03-09,2022,3,9,1123078,9803,2,6,172,1
2022-03-09,2022,3,9,1123077,13786,2,6,189,1
2022-03-09,2022,3,9,1123075,6983,2,6,118,1
2022-03-09,2022,3,9,1123074,1850,2,6,25,1
2022-03-09,2022,3,9,1123073,1868,2,6,51,1
2022-03-09,2022,3,9,1123072,4034,2,6,118,1
2022-03-10,2022,3,10,1123071,6175,3,6,217,0
2022-03-10,2022,3,10,1123065,16483,3,6,356,0
2022-03-10,2022,3,10,1123051,12006,3,6,194,0
2022-03-10,2022,3,10,1123076,15669,3,6,774,0
2022-03-10,2022,3,10,1123068,4072,3,6,113,0
2022-03-10,2022,3,10,1123066,12048,3,6,264,0
2022-03-10,2022,3,10,1123064,38455,3,6,705,0
2022-03-10,2022,3,10,1123063,11674,3,6,246,0
2022-03-10,2022,3,10,1123060,11804,3,6,140,0
2022-03-10,2022,3,10,1123058,21296,3,6,521,0
2022-03-10,2022,3,10,1123052,18531,3,6,381,0
2022-03-10,2022,3,10,1123067,7473,3,6,174,0
2022-03-10,2022,3,10,1123059,11969,3,6,235,0
2022-03-10,2022,3,10,1123079,16593,3,6,298,0
2022-03-10,2022,3,10,1123078,18939,3,6,376,0
2022-03-10,2022,3,10,1123077,20730,3,6,332,0
2022-03-10,2022,3,10,1123075,13450,3,6,258,0
2022-03-10,2022,3,10,1123074,3198,3,6,86,0
2022-03-10,2022,3,10,1123073,3423,3,6,124,0
2022-03-10,2022,3,10,1123072,7704,3,6,285,0
2022-03-10,2022,3,10,1123053,13010,3,6,229,0
2022-03-10,2022,3,10,1123080,5816,3,6,193,0
2022-03-11,2022,3,11,1123053,12894,4,6,227,0
2022-03-11,2022,3,11,1123080,5970,4,6,185,0
2022-03-11,2022,3,11,1123071,6298,4,6,212,0
2022-03-11,2022,3,11,1123065,16521,4,6,400,0
2022-03-11,2022,3,11,1123051,13054,4,6,174,0
2022-03-11,2022,3,11,1123076,16233,4,6,731,0
2022-03-11,2022,3,11,1123068,4359,4,6,104,0
2022-03-11,2022,3,11,1123066,12416,4,6,263,0
2022-03-11,2022,3,11,1123064,39827,4,6,705,0
2022-03-11,2022,3,11,1123063,11775,4,6,255,0
2022-03-11,2022,3,11,1123060,12352,4,6,161,0
2022-03-11,2022,3,11,1123058,21808,4,6,467,0
2022-03-11,2022,3,11,1123052,19176,4,6,369,0
2022-03-11,2022,3,11,1123067,7420,4,6,209,0
2022-03-11,2022,3,11,1123059,12157,4,6,216,0
2022-03-11,2022,3,11,1123079,16885,4,6,295,0
2022-03-11,2022,3,11,1123078,19733,4,6,357,0
2022-03-11,2022,3,11,1123077,21986,4,6,366,0
2022-03-11,2022,3,11,1123075,13944,4,6,272,0
2022-03-11,2022,3,11,1123074,3338,4,6,82,0
2022-03-11,2022,3,11,1123073,3534,4,6,137,0
2022-03-11,2022,3,11,1123072,7952,4,6,248,0
2022-03-12,2022,3,12,1123053,7201,5,6,147,1
2022-03-12,2022,3,12,1123080,3841,5,6,91,1
2022-03-12,2022,3,12,1123071,3743,5,6,72,1
2022-03-12,2022,3,12,1123065,9146,5,6,177,1
2022-03-12,2022,3,12,1123051,10533,5,6,102,1
2022-03-12,2022,3,12,1123076,9430,5,6,260,1
2022-03-12,2022,3,12,1123068,2539,5,6,46,1
2022-03-12,2022,3,12,1123066,6916,5,6,123,1
2022-03-12,2022,3,12,1123064,25828,5,6,326,1
2022-03-12,2022,3,12,1123063,8482,5,6,70,1
2022-03-12,2022,3,12,1123060,10423,5,6,73,1
2022-03-12,2022,3,12,1123058,12793,5,6,261,1
2022-03-12,2022,3,12,1123052,12568,5,6,219,1
2022-03-12,2022,3,12,1123067,4397,5,6,124,1
2022-03-12,2022,3,12,1123059,6053,5,6,124,1
2022-03-12,2022,3,12,1123079,10849,5,6,140,1
2022-03-12,2022,3,12,1123078,13251,5,6,203,1
2022-03-12,2022,3,12,1123077,17625,5,6,243,1
2022-03-12,2022,3,12,1123075,8505,5,6,164,1
2022-03-12,2022,3,12,1123074,2103,5,6,29,1
2022-03-12,2022,3,12,1123073,2335,5,6,46,1
2022-03-12,2022,3,12,1123072,4862,5,6,98,1
2022-03-13,2022,3,13,1123053,4143,6,6,79,1
2022-03-13,2022,3,13,1123080,2556,6,6,26,1
2022-03-13,2022,3,13,1123071,2378,6,6,37,1
2022-03-13,2022,3,13,1123065,5646,6,6,96,1
2022-03-13,2022,3,13,1123051,5702,6,6,57,1
2022-03-13,2022,3,13,1123076,6312,6,6,140,1
2022-03-13,2022,3,13,1123068,1442,6,6,14,1
2022-03-13,2022,3,13,1123066,4502,6,6,71,1
2022-03-13,2022,3,13,1123064,14722,6,6,200,1
2022-03-13,2022,3,13,1123063,6122,6,6,46,1
2022-03-13,2022,3,13,1123060,6910,6,6,50,1
2022-03-13,2022,3,13,1123058,9057,6,6,142,1
2022-03-13,2022,3,13,1123052,6870,6,6,122,1
2022-03-13,2022,3,13,1123067,2768,6,6,42,1
2022-03-13,2022,3,13,1123059,3642,6,6,65,1
2022-03-13,2022,3,13,1123079,7334,6,6,84,1
2022-03-13,2022,3,13,1123078,7277,6,6,123,1
2022-03-13,2022,3,13,1123077,9728,6,6,145,1
2022-03-13,2022,3,13,1123075,5823,6,6,82,1
2022-03-13,2022,3,13,1123074,1530,6,6,18,1
2022-03-13,2022,3,13,1123073,1550,6,6,38,1
2022-03-13,2022,3,13,1123072,3490,6,6,74,1
2022-03-14,2022,3,14,1123053,4143,0,6,79,0
2022-03-14,2022,3,14,1123080,2556,0,6,26,0
2022-03-14,2022,3,14,1123071,2378,0,6,37,0
2022-03-14,2022,3,14,1123065,5646,0,6,96,0
2022-03-14,2022,3,14,1123051,5702,0,6,57,0
2022-03-14,2022,3,14,1123076,6312,0,6,140,0
2022-03-14,2022,3,14,1123068,1442,0,6,14,0
2022-03-14,2022,3,14,1123066,4502,0,6,71,0
2022-03-14,2022,3,14,1123064,14722,0,6,200,0
2022-03-14,2022,3,14,1123063,6122,0,6,46,0
2022-03-14,2022,3,14,1123060,6910,0,6,50,0
2022-03-14,2022,3,14,1123058,9057,0,6,142,0
2022-03-14,2022,3,14,1123052,6870,0,6,122,0
2022-03-14,2022,3,14,1123067,2768,0,6,42,0
2022-03-14,2022,3,14,1123059,3642,0,6,65,0
2022-03-14,2022,3,14,1123079,7334,0,6,84,0
2022-03-14,2022,3,14,1123078,7277,0,6,123,0
2022-03-14,2022,3,14,1123077,9728,0,6,145,0
2022-03-14,2022,3,14,1123075,5823,0,6,82,0
2022-03-14,2022,3,14,1123074,1530,0,6,18,0
2022-03-14,2022,3,14,1123073,1550,0,6,38,0
2022-03-14,2022,3,14,1123072,3490,0,6,74,0
2022-03-15,2022,3,15,1123053,12677,1,6,209,0
2022-03-15,2022,3,15,1123080,6022,1,6,210,0
2022-03-15,2022,3,15,1123071,6250,1,6,231,0
2022-03-15,2022,3,15,1123065,16193,1,6,383,0
2022-03-15,2022,3,15,1123051,11908,1,6,201,0
2022-03-15,2022,3,15,1123076,15649,1,6,797,0
2022-03-15,2022,3,15,1123068,4202,1,6,120,0
2022-03-15,2022,3,15,1123066,12059,1,6,281,0
2022-03-15,2022,3,15,1123064,38555,1,6,757,0
2022-03-15,2022,3,15,1123063,11558,1,6,240,0
2022-03-15,2022,3,15,1123060,11820,1,6,148,0
2022-03-15,2022,3,15,1123058,20671,1,6,497,0
2022-03-15,2022,3,15,1123052,18409,1,6,368,0
2022-03-15,2022,3,15,1123067,7294,1,6,188,0
2022-03-15,2022,3,15,1123059,12112,1,6,220,0
2022-03-15,2022,3,15,1123079,16343,1,6,316,0
2022-03-15,2022,3,15,1123078,19017,1,6,379,0
2022-03-15,2022,3,15,1123077,20640,1,6,389,0
2022-03-15,2022,3,15,1123075,13271,1,6,257,0
2022-03-15,2022,3,15,1123074,3228,1,6,84,0
2022-03-15,2022,3,15,1123073,3489,1,6,135,0
2022-03-15,2022,3,15,1123072,7792,1,6,301,0
2022-03-16,2022,3,16,1123071,6152,2,6,227,0
2022-03-16,2022,3,16,1123065,16197,2,6,376,0
