busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd,gu_id
2022-03-17,2022,3,17,1124081,9737,3,0,38,0,11240
2022-03-17,2022,3,17,1124065,8834,3,0,59,0,11240
2022-03-17,2022,3,17,1124064,7068,3,0,58,0,11240
2022-03-17,2022,3,17,1124053,2673,3,0,6,0,11240
2022-03-17,2022,3,17,1124077,13452,3,0,107,0,11240
2022-03-17,2022,3,17,1124069,8681,3,0,103,0,11240
2022-03-17,2022,3,17,1124063,11558,3,0,65,0,11240
2022-03-17,2022,3,17,1124059,4967,3,0,24,0,11240
2022-03-17,2022,3,17,1124055,3341,3,0,4,0,11240
2022-03-17,2022,3,17,1124051,3392,3,0,1,0,11240
2022-03-17,2022,3,17,1124068,4330,3,0,25,0,11240
2022-03-17,2022,3,17,1124080,15598,3,0,139,0,11240
2022-03-17,2022,3,17,1124079,3708,3,0,21,0,11240
2022-03-17,2022,3,17,1124078,4207,3,0,42,0,11240
2022-03-17,2022,3,17,1124075,1837,3,0,4,0,11240
2022-03-17,2022,3,17,1124071,9304,3,0,61,0,11240
2022-03-17,2022,3,17,1124067,6069,3,0,21,0,11240
2022-03-17,2022,3,17,1124066,7696,3,0,65,0,11240
2022-03-17,2022,3,17,1124062,2078,3,0,9,0,11240
2022-03-17,2022,3,17,1124061,8009,3,0,53,0,11240
2022-03-17,2022,3,17,1124060,9739,3,0,21,0,11240
2022-03-17,2022,3,17,1124058,6159,3,0,47,0,11240
2022-03-17,2022,3,17,1124057,3052,3,0,7,0,11240
2022-03-17,2022,3,17,1124056,5935,3,0,8,0,11240
2022-03-17,2022,3,17,1124054,2969,3,0,12,0,11240
2022-03-17,2022,3,17,1124052,6533,3,0,3,0,11240
2022-03-18,2022,3,18,1124082,12227,4,0,55,0,11240
2022-03-18,2022,3,18,1124081,10462,4,0,53,0,11240
2022-03-18,2022,3,18,1124065,8956,4,0,89,0,11240
2022-03-18,2022,3,18,1124064,7344,4,0,70,0,11240
2022-03-18,2022,3,18,1124053,2687,4,0,12,0,11240
2022-03-18,2022,3,18,1124077,14099,4,0,195,0,11240
2022-03-18,2022,3,18,1124069,8790,4,0,114,0,11240
2022-03-18,2022,3,18,1124063,11898,4,0,91,0,11240
2022-03-18,2022,3,18,1124059,5013,4,0,25,0,11240
2022-03-18,2022,3,18,1124055,3485,4,0,5,0,11240
2022-03-18,2022,3,18,1124051,3416,4,0,4,0,11240
2022-03-18,2022,3,18,1124068,4249,4,0,30,0,11240
2022-03-18,2022,3,18,1124080,16156,4,0,237,0,11240
2022-03-18,2022,3,18,1124079,3682,4,0,22,0,11240
2022-03-18,2022,3,18,1124078,4111,4,0,54,0,11240
2022-03-18,2022,3,18,1124075,1839,4,0,4,0,11240
2022-03-18,2022,3,18,1124071,9875,4,0,97,0,11240
2022-03-18,2022,3,18,1124067,6371,4,0,34,0,11240
2022-03-18,2022,3,18,1124066,7656,4,0,92,0,11240
2022-03-18,2022,3,18,1124062,2147,4,0,10,0,11240
2022-03-18,2022,3,18,1124061,8186,4,0,52,0,11240
2022-03-18,2022,3,18,1124060,9888,4,0,31,0,11240
2022-03-18,2022,3,18,1124058,6389,4,0,43,0,11240
2022-03-18,2022,3,18,1124057,3201,4,0,11,0,11240
2022-03-18,2022,3,18,1124056,6220,4,0,18,0,11240
2022-03-18,2022,3,18,1124054,2922,4,0,10,0,11240
2022-03-18,2022,3,18,1124052,6562,4,0,7,0,11240
2022-03-19,2022,3,19,1124082,7073,5,0,37,1,11240
2022-03-19,2022,3,19,1124081,6499,5,0,36,1,11240
2022-03-19,2022,3,19,1124065,5413,5,0,54,1,11240
2022-03-19,2022,3,19,1124064,4935,5,0,21,1,11240
2022-03-19,2022,3,19,1124053,1654,5,0,13,1,11240
2022-03-19,2022,3,19,1124077,10676,5,0,104,1,11240
2022-03-19,2022,3,19,1124069,5007,5,0,77,1,11240
2022-03-19,2022,3,19,1124063,7686,5,0,68,1,11240
2022-03-19,2022,3,19,1124059,3057,5,0,23,1,11240
2022-03-19,2022,3,19,1124055,2284,5,0,5,1,11240
2022-03-19,2022,3,19,1124051,2165,5,0,3,1,11240
2022-03-19,2022,3,19,1124068,2430,5,0,12,1,11240
2022-03-19,2022,3,19,1124080,11852,5,0,123,1,11240
2022-03-19,2022,3,19,1124079,2456,5,0,24,1,11240
2022-03-19,2022,3,19,1124078,2311,5,0,23,1,11240
2022-03-19,2022,3,19,1124075,1146,5,0,1,1,11240
2022-03-19,2022,3,19,1124071,7328,5,0,79,1,11240
2022-03-19,2022,3,19,1124067,4073,5,0,20,1,11240
2022-03-19,2022,3,19,1124066,5093,5,0,50,1,11240
2022-03-19,2022,3,19,1124062,1130,5,0,6,1,11240
2022-03-19,2022,3,19,1124061,5965,5,0,44,1,11240
2022-03-19,2022,3,19,1124060,6553,5,0,17,1,11240
2022-03-19,2022,3,19,1124058,4603,5,0,48,1,11240
2022-03-19,2022,3,19,1124057,2354,5,0,7,1,11240
2022-03-19,2022,3,19,1124056,4347,5,0,6,1,11240
2022-03-19,2022,3,19,1124054,1862,5,0,12,1,11240
2022-03-19,2022,3,19,1124052,3744,5,0,4,1,11240
2022-03-20,2022,3,20,1124082,5204,6,0,16,1,11240
2022-03-20,2022,3,20,1124081,5272,6,0,23,1,11240
2022-03-20,2022,3,20,1124065,3899,6,0,28,1,11240
2022-03-20,2022,3,20,1124064,3618,6,0,19,1,11240
2022-03-20,2022,3,20,1124053,1273,6,0,6,1,11240
2022-03-20,2022,3,20,1124077,8852,6,0,61,1,11240
2022-03-20,2022,3,20,1124069,3997,6,0,64,1,11240
2022-03-20,2022,3,20,1124063,5890,6,0,48,1,11240
2022-03-20,2022,3,20,1124059,2615,6,0,20,1,11240
2022-03-20,2022,3,20,1124055,1986,6,0,2,1,11240
2022-03-20,2022,3,20,1124051,1720,6,0,0,1,11240
2022-03-20,2022,3,20,1124068,1855,6,0,15,1,11240
2022-03-20,2022,3,20,1124080,9671,6,0,70,1,11240
2022-03-20,2022,3,20,1124079,1735,6,0,5,1,11240
2022-03-20,2022,3,20,1124078,1821,6,0,13,1,11240
2022-03-20,2022,3,20,1124075,889,6,0,2,1,11240
2022-03-20,2022,3,20,1124071,5299,6,0,32,1,11240
2022-03-20,2022,3,20,1124067,3193,6,0,7,1,11240
2022-03-20,2022,3,20,1124066,3607,6,0,40,1,11240
2022-03-20,2022,3,20,1124062,853,6,0,9,1,11240
2022-03-20,2022,3,20,1124061,4774,6,0,35,1,11240
2022-03-20,2022,3,20,1124060,5082,6,0,12,1,11240
2022-03-20,2022,3,20,1124058,3749,6,0,30,1,11240
2022-03-20,2022,3,20,1124057,1751,6,0,5,1,11240
2022-03-20,2022,3,20,1124056,3422,6,0,4,1,11240
2022-03-20,2022,3,20,1124054,1358,6,0,8,1,11240
2022-03-20,2022,3,20,1124052,2878,6,0,2,1,11240
2022-03-21,2022,3,21,1124053,2641,0,0,12,0,11240
2022-03-21,2022,3,21,1124077,13490,0,0,88,0,11240
2022-03-21,2022,3,21,1124069,8702,0,0,70,0,11240
2022-03-21,2022,3,21,1124063,11591,0,0,68,0,11240
2022-03-21,2022,3,21,1124059,5084,0,0,25,0,11240
2022-03-21,2022,3,21,1124055,3316,0,0,5,0,11240
2022-03-21,2022,3,21,1124051,3330,0,0,2,0,11240
2022-03-21,2022,3,21,1124068,4440,0,0,23,0,11240
2022-03-21,2022,3,21,1124080,15465,0,0,128,0,11240
2022-03-21,2022,3,21,1124079,3667,0,0,23,0,11240
2022-03-21,2022,3,21,1124078,4132,0,0,35,0,11240
2022-03-21,2022,3,21,1124075,1785,0,0,3,0,11240
2022-03-21,2022,3,21,1124071,9455,0,0,62,0,11240
2022-03-21,2022,3,21,1124067,6152,0,0,21,0,11240
2022-03-21,2022,3,21,1124066,7653,0,0,74,0,11240
2022-03-21,2022,3,21,1124062,2105,0,0,9,0,11240
2022-03-21,2022,3,21,1124061,7949,0,0,51,0,11240
2022-03-21,2022,3,21,1124060,9715,0,0,21,0,11240
2022-03-21,2022,3,21,1124058,6222,0,0,46,0,11240
2022-03-21,2022,3,21,1124057,3087,0,0,8,0,11240
2022-03-21,2022,3,21,1124056,6043,0,0,6,0,11240
2022-03-21,2022,3,21,1124054,2893,0,0,10,0,11240
2022-03-21,2022,3,21,1124052,6466,0,0,3,0,11240
2022-03-21,2022,3,21,1124082,11823,0,0,36,0,11240
2022-03-21,2022,3,21,1124081,9955,0,0,31,0,11240
2022-03-21,2022,3,21,1124065,8943,0,0,65,0,11240
2022-03-21,2022,3,21,1124064,7091,0,0,47,0,11240
2022-03-22,2022,3,22,1124082,12215,1,0,43,0,11240
2022-03-22,2022,3,22,1124081,10023,1,0,34,0,11240
2022-03-22,2022,3,22,1124065,9037,1,0,51,0,11240
2022-03-22,2022,3,22,1124064,7225,1,0,49,0,11240
2022-03-22,2022,3,22,1124053,2681,1,0,16,0,11240
2022-03-22,2022,3,22,1124077,13845,1,0,130,0,11240
2022-03-22,2022,3,22,1124069,8707,1,0,86,0,11240
2022-03-22,2022,3,22,1124063,11784,1,0,79,0,11240
2022-03-22,2022,3,22,1124059,4955,1,0,33,0,11240
2022-03-22,2022,3,22,1124055,3258,1,0,5,0,11240
2022-03-22,2022,3,22,1124051,3482,1,0,10,0,11240
2022-03-22,2022,3,22,1124068,4436,1,0,9,0,11240
2022-03-22,2022,3,22,1124080,15950,1,0,169,0,11240
2022-03-22,2022,3,22,1124079,3838,1,0,26,0,11240
2022-03-22,2022,3,22,1124078,4223,1,0,41,0,11240
2022-03-22,2022,3,22,1124075,1857,1,0,8,0,11240
2022-03-22,2022,3,22,1124071,9606,1,0,65,0,11240
2022-03-22,2022,3,22,1124067,6082,1,0,16,0,11240
2022-03-22,2022,3,22,1124066,7792,1,0,72,0,11240
2022-03-22,2022,3,22,1124062,2101,1,0,10,0,11240
2022-03-22,2022,3,22,1124061,8070,1,0,53,0,11240
2022-03-22,2022,3,22,1124060,9851,1,0,18,0,11240
2022-03-22,2022,3,22,1124058,6296,1,0,44,0,11240
2022-03-22,2022,3,22,1124057,3135,1,0,16,0,11240
2022-03-22,2022,3,22,1124056,6050,1,0,12,0,11240
2022-03-22,2022,3,22,1124054,2900,1,0,14,0,11240
2022-03-22,2022,3,22,1124052,6626,1,0,1,0,11240
2022-03-23,2022,3,23,1124082,12343,2,0,63,0,11240
2022-03-23,2022,3,23,1124081,9965,2,0,23,0,11240
2022-03-23,2022,3,23,1124065,8854,2,0,85,0,11240
2022-03-23,2022,3,23,1124064,7280,2,0,60,0,11240
2022-03-23,2022,3,23,1124053,2783,2,0,19,0,11240
2022-03-23,2022,3,23,1124077,13904,2,0,123,0,11240
2022-03-23,2022,3,23,1124069,8907,2,0,119,0,11240
2022-03-23,2022,3,23,1124063,11779,2,0,55,0,11240
2022-03-23,2022,3,23,1124059,5052,2,0,24,0,11240
2022-03-23,2022,3,23,1124055,3365,2,0,1,0,11240
2022-03-23,2022,3,23,1124051,3427,2,0,9,0,11240
2022-03-23,2022,3,23,1124068,4278,2,0,12,0,11240
2022-03-23,2022,3,23,1124080,16077,2,0,178,0,11240
2022-03-23,2022,3,23,1124079,3809,2,0,30,0,11240
2022-03-23,2022,3,23,1124078,4204,2,0,26,0,11240
2022-03-23,2022,3,23,1124075,1892,2,0,12,0,11240
2022-03-23,2022,3,23,1124071,9505,2,0,83,0,11240
2022-03-23,2022,3,23,1124067,6153,2,0,22,0,11240
2022-03-23,2022,3,23,1124066,7656,2,0,99,0,11240
2022-03-23,2022,3,23,1124062,2150,2,0,14,0,11240
2022-03-23,2022,3,23,1124061,8327,2,0,58,0,11240
2022-03-23,2022,3,23,1124060,9962,2,0,17,0,11240
2022-03-23,2022,3,23,1124058,6436,2,0,50,0,11240
2022-03-23,2022,3,23,1124057,3159,2,0,6,0,11240
2022-03-23,2022,3,23,1124056,5946,2,0,9,0,11240
2022-03-23,2022,3,23,1124054,2950,2,0,17,0,11240
2022-03-23,2022,3,23,1124052,6675,2,0,4,0,11240
2022-03-24,2022,3,24,1124082,12248,3,0,86,0,11240
2022-03-24,2022,3,24,1124081,10076,3,0,37,0,11240
2022-03-24,2022,3,24,1124065,8933,3,0,85,0,11240
2022-03-24,2022,3,24,1124064,7209,3,0,74,0,11240
2022-03-24,2022,3,24,1124053,2713,3,0,20,0,11240
2022-03-24,2022,3,24,1124077,13855,3,0,159,0,11240
2022-03-24,2022,3,24,1124069,8589,3,0,108,0,11240
2022-03-24,2022,3,24,1124063,11982,3,0,87,0,11240
2022-03-24,2022,3,24,1124059,4969,3,0,36,0,11240
2022-03-24,2022,3,24,1124055,3223,3,0,7,0,11240
2022-03-24,2022,3,24,1124051,3562,3,0,3,0,11240
2022-03-24,2022,3,24,1124068,4341,3,0,25,0,11240
2022-03-24,2022,3,24,1124080,16226,3,0,274,0,11240
2022-03-24,2022,3,24,1124079,4208,3,0,38,0,11240
2022-03-24,2022,3,24,1124078,4245,3,0,77,0,11240
2022-03-24,2022,3,24,1124075,1847,3,0,7,0,11240
2022-03-24,2022,3,24,1124071,9528,3,0,88,0,11240
2022-03-24,2022,3,24,1124067,6009,3,0,27,0,11240
2022-03-24,2022,3,24,1124066,7687,3,0,90,0,11240
2022-03-24,2022,3,24,1124062,2116,3,0,12,0,11240
2022-03-24,2022,3,24,1124061,8213,3,0,78,0,11240
2022-03-24,2022,3,24,1124060,9992,3,0,26,0,11240
2022-03-24,2022,3,24,1124058,6398,3,0,51,0,11240
2022-03-24,2022,3,24,1124057,3165,3,0,16,0,11240
2022-03-24,2022,3,24,1124056,5963,3,0,17,0,11240
2022-03-24,2022,3,24,1124054,2958,3,0,19,0,11240
2022-03-24,2022,3,24,1124052,6559,3,0,1,0,11240
2022-03-25,2022,3,25,1124082,12589,4,0,48,0,11240
2022-03-25,2022,3,25,1124081,10365,4,0,40,0,11240
2022-03-25,2022,3,25,1124065,9545,4,0,104,0,11240
2022-03-25,2022,3,25,1124064,7612,4,0,114,0,11240
2022-03-25,2022,3,25,1124053,2734,4,0,14,0,11240
2022-03-25,2022,3,25,1124077,14752,4,0,238,0,11240
2022-03-25,2022,3,25,1124069,8948,4,0,126,0,11240
2022-03-25,2022,3,25,1124063,12548,4,0,126,0,11240
2022-03-25,2022,3,25,1124059,5170,4,0,43,0,11240
2022-03-25,2022,3,25,1124055,3468,4,0,6,0,11240
2022-03-25,2022,3,25,1124051,3520,4,0,17,0,11240
2022-03-25,2022,3,25,1124068,4396,4,0,24,0,11240
2022-03-25,2022,3,25,1124080,16920,4,0,280,0,11240
2022-03-25,2022,3,25,1124079,4198,4,0,40,0,11240
2022-03-25,2022,3,25,1124078,4602,4,0,91,0,11240
2022-03-25,2022,3,25,1124075,1984,4,0,6,0,11240
2022-03-25,2022,3,25,1124071,10698,4,0,139,0,11240
2022-03-25,2022,3,25,1124067,6420,4,0,38,0,11240
2022-03-25,2022,3,25,1124066,8115,4,0,134,0,11240
2022-03-25,2022,3,25,1124062,2230,4,0,15,0,11240
2022-03-25,2022,3,25,1124061,8597,4,0,79,0,11240
2022-03-25,2022,3,25,1124060,10582,4,0,33,0,11240
2022-03-25,2022,3,25,1124058,6898,4,0,76,0,11240
2022-03-25,2022,3,25,1124057,3308,4,0,19,0,11240
2022-03-25,2022,3,25,1124056,6371,4,0,10,0,11240
2022-03-25,2022,3,25,1124054,3039,4,0,20,0,11240
2022-03-25,2022,3,25,1124052,6749,4,0,11,0,11240
2022-03-26,2022,3,26,1124082,7499,5,0,34,1,11240
2022-03-26,2022,3,26,1124081,6450,5,0,18,1,11240
2022-03-26,2022,3,26,1124065,5952,5,0,55,1,11240
2022-03-26,2022,3,26,1124064,5116,5,0,31,1,11240
2022-03-26,2022,3,26,1124053,1783,5,0,14,1,11240
2022-03-26,2022,3,26,1124077,11708,5,0,107,1,11240
2022-03-26,2022,3,26,1124069,5316,5,0,81,1,11240
2022-03-26,2022,3,26,1124063,8324,5,0,85,1,11240
2022-03-26,2022,3,26,1124059,3287,5,0,22,1,11240
2022-03-26,2022,3,26,1124055,2415,5,0,2,1,11240
2022-03-26,2022,3,26,1124051,2309,5,0,7,1,11240
2022-03-26,2022,3,26,1124068,2512,5,0,24,1,11240
2022-03-26,2022,3,26,1124080,12828,5,0,191,1,11240
2022-03-26,2022,3,26,1124079,2894,5,0,29,1,11240
2022-03-26,2022,3,26,1124078,2653,5,0,31,1,11240
2022-03-26,2022,3,26,1124075,1268,5,0,3,1,11240
2022-03-26,2022,3,26,1124071,7811,5,0,100,1,11240
2022-03-26,2022,3,26,1124067,4225,5,0,18,1,11240
2022-03-26,2022,3,26,1124066,5502,5,0,49,1,11240
2022-03-26,2022,3,26,1124062,1197,5,0,14,1,11240
2022-03-26,2022,3,26,1124061,6600,5,0,50,1,11240
2022-03-26,2022,3,26,1124060,7088,5,0,25,1,11240
2022-03-26,2022,3,26,1124058,5153,5,0,41,1,11240
2022-03-26,2022,3,26,1124057,2382,5,0,6,1,11240
2022-03-26,2022,3,26,1124056,4738,5,0,9,1,11240
2022-03-26,2022,3,26,1124054,1920,5,0,14,1,11240
2022-03-26,2022,3,26,1124052,3884,5,0,4,1,11240
2022-03-27,2022,3,27,1124082,5728,6,0,20,1,11240
2022-03-27,2022,3,27,1124081,5597,6,0,24,1,11240
2022-03-27,2022,3,27,1124065,4295,6,0,37,1,11240
2022-03-27,2022,3,27,1124064,3879,6,0,28,1,11240
2022-03-27,2022,3,27,1124053,1424,6,0,8,1,11240
2022-03-27,2022,3,27,1124077,9917,6,0,63,1,11240
2022-03-27,2022,3,27,1124069,4132,6,0,58,1,11240
2022-03-27,2022,3,27,1124063,6383,6,0,62,1,11240
2022-03-27,2022,3,27,1124059,2854,6,0,18,1,11240
2022-03-27,2022,3,27,1124055,2150,6,0,1,1,11240
2022-03-27,2022,3,27,1124051,1784,6,0,0,1,11240
2022-03-27,2022,3,27,1124068,1923,6,0,12,1,11240
2022-03-27,2022,3,27,1124080,10604,6,0,84,1,11240
2022-03-27,2022,3,27,1124079,2181,6,0,7,1,11240
2022-03-27,2022,3,27,1124078,2141,6,0,16,1,11240
2022-03-27,2022,3,27,1124075,960,6,0,0,1,11240
2022-03-27,2022,3,27,1124071,5660,6,0,38,1,11240
2022-03-27,2022,3,27,1124067,3338,6,0,16,1,11240
2022-03-27,2022,3,27,1124066,3876,6,0,51,1,11240
2022-03-27,2022,3,27,1124062,829,6,0,9,1,11240
2022-03-27,2022,3,27,1124061,5214,6,0,44,1,11240
2022-03-27,2022,3,27,1124060,5398,6,0,10,1,11240
2022-03-27,2022,3,27,1124058,4035,6,0,31,1,11240
2022-03-27,2022,3,27,1124057,1877,6,0,7,1,11240
2022-03-27,2022,3,27,1124056,3576,6,0,8,1,11240
2022-03-27,2022,3,27,1124054,1443,6,0,6,1,11240
2022-03-27,2022,3,27,1124052,3180,6,0,1,1,11240
2022-03-28,2022,3,28,1124068,4381,0,0,30,0,11240
2022-03-28,2022,3,28,1124080,15999,0,0,168,0,11240
2022-03-28,2022,3,28,1124079,3831,0,0,25,0,11240
2022-03-28,2022,3,28,1124078,4254,0,0,37,0,11240
2022-03-28,2022,3,28,1124075,1946,0,0,2,0,11240
2022-03-28,2022,3,28,1124071,9704,0,0,68,0,11240
2022-03-28,2022,3,28,1124067,6322,0,0,24,0,11240
2022-03-28,2022,3,28,1124066,7904,0,0,91,0,11240
2022-03-28,2022,3,28,1124062,2219,0,0,9,0,11240
2022-03-28,2022,3,28,1124061,8200,0,0,57,0,11240
2022-03-28,2022,3,28,1124060,9976,0,0,19,0,11240
2022-03-28,2022,3,28,1124058,6439,0,0,51,0,11240
2022-03-28,2022,3,28,1124057,3184,0,0,10,0,11240
2022-03-28,2022,3,28,1124056,6287,0,0,12,0,11240
2022-03-28,2022,3,28,1124054,2947,0,0,9,0,11240
2022-03-28,2022,3,28,1124052,6623,0,0,1,0,11240
2022-03-28,2022,3,28,1124082,12213,0,0,50,0,11240
2022-03-28,2022,3,28,1124081,10028,0,0,32,0,11240
2022-03-28,2022,3,28,1124065,9091,0,0,72,0,11240
2022-03-28,2022,3,28,1124064,7225,0,0,45,0,11240
2022-03-28,2022,3,28,1124053,2719,0,0,6,0,11240
2022-03-28,2022,3,28,1124077,14150,0,0,135,0,11240
2022-03-28,2022,3,28,1124069,8574,0,0,85,0,11240
2022-03-28,2022,3,28,1124063,12124,0,0,70,0,11240
2022-03-28,2022,3,28,1124059,5046,0,0,29,0,11240
2022-03-28,2022,3,28,1124055,3395,0,0,5,0,11240
2022-03-28,2022,3,28,1124051,3490,0,0,8,0,11240
2022-03-29,2022,3,29,1124082,12628,1,0,58,0,11240
2022-03-29,2022,3,29,1124081,10417,1,0,22,0,11240
2022-03-29,2022,3,29,1124065,9154,1,0,66,0,11240
2022-03-29,2022,3,29,1124064,7382,1,0,62,0,11240
2022-03-29,2022,3,29,1124068,4429,1,0,24,0,11240
2022-03-29,2022,3,29,1124080,16609,1,0,201,0,11240
2022-03-29,2022,3,29,1124079,3892,1,0,32,0,11240
2022-03-29,2022,3,29,1124078,4277,1,0,41,0,11240
2022-03-29,2022,3,29,1124075,1864,1,0,4,0,11240
2022-03-29,2022,3,29,1124071,9832,1,0,91,0,11240
2022-03-29,2022,3,29,1124067,6304,1,0,27,0,11240
2022-03-29,2022,3,29,1124066,8032,1,0,86,0,11240
2022-03-29,2022,3,29,1124062,2148,1,0,12,0,11240
2022-03-29,2022,3,29,1124053,2772,1,0,12,0,11240
2022-03-29,2022,3,29,1124077,14361,1,0,167,0,11240
2022-03-29,2022,3,29,1124069,9006,1,0,95,0,11240
2022-03-29,2022,3,29,1124063,12155,1,0,93,0,11240
2022-03-29,2022,3,29,1124059,5240,1,0,33,0,11240
2022-03-29,2022,3,29,1124055,3375,1,0,9,0,11240
2022-03-29,2022,3,29,1124051,3465,1,0,5,0,11240
2022-03-29,2022,3,29,1124061,8363,1,0,62,0,11240
2022-03-29,2022,3,29,1124060,10061,1,0,26,0,11240
2022-03-29,2022,3,29,1124058,6494,1,0,67,0,11240
2022-03-29,2022,3,29,1124057,3220,1,0,13,0,11240
2022-03-29,2022,3,29,1124056,6124,1,0,12,0,11240
2022-03-29,2022,3,29,1124054,2935,1,0,15,0,11240
2022-03-29,2022,3,29,1124052,6869,1,0,5,0,11240
2022-03-30,2022,3,30,1124082,12582,2,0,70,0,11240
2022-03-30,2022,3,30,1124081,10265,2,0,42,0,11240
2022-03-30,2022,3,30,1124065,9259,2,0,85,0,11240
2022-03-30,2022,3,30,1124064,7380,2,0,63,0,11240
2022-03-30,2022,3,30,1124053,2789,2,0,8,0,11240
2022-03-30,2022,3,30,1124077,14402,2,0,157,0,11240
2022-03-30,2022,3,30,1124069,9010,2,0,125,0,11240
2022-03-30,2022,3,30,1124063,12014,2,0,81,0,11240
2022-03-30,2022,3,30,1124059,5101,2,0,35,0,11240
2022-03-30,2022,3,30,1124055,3398,2,0,3,0,11240
2022-03-30,2022,3,30,1124051,3348,2,0,6,0,11240
2022-03-30,2022,3,30,1124068,4467,2,0,24,0,11240
2022-03-30,2022,3,30,1124080,16341,2,0,189,0,11240
2022-03-30,2022,3,30,1124079,3889,2,0,40,0,11240
2022-03-30,2022,3,30,1124078,4438,2,0,57,0,11240
2022-03-30,2022,3,30,1124075,2014,2,0,3,0,11240
2022-03-30,2022,3,30,1124071,9738,2,0,84,0,11240
2022-03-30,2022,3,30,1124067,6132,2,0,22,0,11240
2022-03-30,2022,3,30,1124066,8031,2,0,83,0,11240
2022-03-30,2022,3,30,1124062,2161,2,0,10,0,11240
2022-03-30,2022,3,30,1124061,8406,2,0,69,0,11240
2022-03-30,2022,3,30,1124060,10184,2,0,29,0,11240
2022-03-30,2022,3,30,1124058,6622,2,0,47,0,11240
2022-03-30,2022,3,30,1124057,3299,2,0,15,0,11240
2022-03-30,2022,3,30,1124056,6130,2,0,11,0,11240
2022-03-30,2022,3,30,1124054,2963,2,0,10,0,11240
2022-03-30,2022,3,30,1124052,6715,2,0,3,0,11240
2022-03-31,2022,3,31,1124053,2782,3,0,23,0,11240
2022-03-31,2022,3,31,1124077,14700,3,0,229,0,11240
2022-03-31,2022,3,31,1124069,9110,3,0,122,0,11240
2022-03-31,2022,3,31,1124063,12101,3,0,96,0,11240
2022-03-31,2022,3,31,1124059,5127,3,0,21,0,11240
2022-03-31,2022,3,31,1124055,3463,3,0,8,0,11240
2022-03-31,2022,3,31,1124051,3552,3,0,16,0,11240
2022-03-31,2022,3,31,1124068,4407,3,0,27,0,11240
2022-03-31,2022,3,31,1124080,16858,3,0,273,0,11240
2022-03-31,2022,3,31,1124079,3930,3,0,47,0,11240
2022-03-31,2022,3,31,1124078,4303,3,0,55,0,11240
2022-03-31,2022,3,31,1124075,1898,3,0,5,0,11240
2022-03-31,2022,3,31,1124071,9803,3,0,115,0,11240
2022-03-31,2022,3,31,1124067,6307,3,0,21,0,11240
2022-03-31,2022,3,31,1124066,7959,3,0,119,0,11240
2022-03-31,2022,3,31,1124062,2274,3,0,13,0,11240
2022-03-31,2022,3,31,1124061,8483,3,0,69,0,11240
2022-03-31,2022,3,31,1124060,10320,3,0,39,0,11240
2022-03-31,2022,3,31,1124058,6712,3,0,62,0,11240
2022-03-31,2022,3,31,1124057,3288,3,0,12,0,11240
2022-03-31,2022,3,31,1124056,6213,3,0,18,0,11240
2022-03-31,2022,3,31,1124054,2971,3,0,19,0,11240
2022-03-31,2022,3,31,1124052,6764,3,0,4,0,11240
2022-03-31,2022,3,31,1124082,12699,3,0,71,0,11240
2022-03-31,2022,3,31,1124081,10189,3,0,36,0,11240
2022-03-31,2022,3,31,1124065,9278,3,0,95,0,11240
2022-03-31,2022,3,31,1124064,7236,3,0,82,0,11240
2022-03-01,2022,3,1,1124082,5589,1,1,23,1,11240
2022-03-01,2022,3,1,1124081,5604,1,1,33,1,11240
2022-03-01,2022,3,1,1124065,4604,1,1,4,1,11240
2022-03-01,2022,3,1,1124064,4181,1,1,0,1,11240
2022-03-01,2022,3,1,1124053,1405,1,1,0,1,11240
2022-03-01,2022,3,1,1124077,9764,1,1,0,1,11240
2022-03-01,2022,3,1,1124069,4485,1,1,71,1,11240
2022-03-01,2022,3,1,1124063,6502,1,1,8,1,11240
2022-03-01,2022,3,1,1124059,2538,1,1,0,1,11240
2022-03-01,2022,3,1,1124055,2051,1,1,0,1,11240
2022-03-01,2022,3,1,1124051,1889,1,1,0,1,11240
2022-03-01,2022,3,1,1124068,1995,1,1,3,1,11240
2022-03-01,2022,3,1,1124080,10324,1,1,3,1,11240
2022-03-01,2022,3,1,1124079,1842,1,1,3,1,11240
2022-03-01,2022,3,1,1124078,1928,1,1,1,1,11240
2022-03-01,2022,3,1,1124075,953,1,1,0,1,11240
2022-03-01,2022,3,1,1124071,5921,1,1,2,1,11240
2022-03-01,2022,3,1,1124067,3372,1,1,0,1,11240
2022-03-01,2022,3,1,1124066,4456,1,1,17,1,11240
2022-03-01,2022,3,1,1124062,840,1,1,0,1,11240
2022-03-01,2022,3,1,1124061,4848,1,1,3,1,11240
2022-03-01,2022,3,1,1124060,5322,1,1,0,1,11240
2022-03-01,2022,3,1,1124058,3894,1,1,0,1,11240
2022-03-01,2022,3,1,1124057,1753,1,1,0,1,11240
2022-03-01,2022,3,1,1124056,3695,1,1,0,1,11240
2022-03-01,2022,3,1,1124054,1514,1,1,0,1,11240
2022-03-01,2022,3,1,1124052,3187,1,1,0,1,11240
2022-03-02,2022,3,2,1124082,11914,2,1,33,0,11240
2022-03-02,2022,3,2,1124081,9864,2,1,30,0,11240
2022-03-02,2022,3,2,1124065,9015,2,1,20,0,11240
2022-03-02,2022,3,2,1124064,7429,2,1,0,0,11240
2022-03-02,2022,3,2,1124053,2715,2,1,0,0,11240
