busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd,동
2022-03-04,2022,3,4,1102071,3725,4,3,2,0,약수동
2022-03-04,2022,3,4,1102070,3479,4,3,5,0,다산동
2022-03-04,2022,3,4,1102069,4078,4,3,4,0,신당동
2022-03-04,2022,3,4,1102067,3427,4,3,0,0,황학동
2022-03-04,2022,3,4,1102065,5578,4,3,5,0,신당5동
2022-03-04,2022,3,4,1102060,3832,4,3,1,0,을지로동
2022-03-05,2022,3,5,1102073,864,5,3,0,1,동화동
2022-03-05,2022,3,5,1102068,2845,5,3,1,1,중림동
2022-03-05,2022,3,5,1102059,8279,5,3,38,1,광희동
2022-03-05,2022,3,5,1102054,19114,5,3,7,1,회현동
2022-03-05,2022,3,5,1102052,16822,5,3,9,1,소공동
2022-03-05,2022,3,5,1102058,2388,5,3,0,1,장충동
2022-03-05,2022,3,5,1102057,1978,5,3,2,1,필동
2022-03-05,2022,3,5,1102055,11467,5,3,1,1,명동
2022-03-05,2022,3,5,1102071,2697,5,3,0,1,약수동
2022-03-05,2022,3,5,1102070,2351,5,3,1,1,다산동
2022-03-05,2022,3,5,1102069,2450,5,3,1,1,신당동
2022-03-05,2022,3,5,1102067,2618,5,3,2,1,황학동
2022-03-05,2022,3,5,1102065,4197,5,3,3,1,신당5동
2022-03-05,2022,3,5,1102060,2543,5,3,1,1,을지로동
2022-03-05,2022,3,5,1102072,1627,5,3,0,1,청구동
2022-03-06,2022,3,6,1102073,580,6,3,0,1,동화동
2022-03-06,2022,3,6,1102068,2151,6,3,0,1,중림동
2022-03-06,2022,3,6,1102059,6295,6,3,81,1,광희동
2022-03-06,2022,3,6,1102054,13768,6,3,20,1,회현동
2022-03-06,2022,3,6,1102052,11479,6,3,7,1,소공동
2022-03-06,2022,3,6,1102070,1642,6,3,4,1,다산동
2022-03-06,2022,3,6,1102069,1536,6,3,9,1,신당동
2022-03-06,2022,3,6,1102067,2048,6,3,1,1,황학동
2022-03-06,2022,3,6,1102065,3061,6,3,2,1,신당5동
2022-03-06,2022,3,6,1102060,1389,6,3,0,1,을지로동
2022-03-06,2022,3,6,1102071,1700,6,3,0,1,약수동
2022-03-06,2022,3,6,1102072,1226,6,3,0,1,청구동
2022-03-06,2022,3,6,1102058,2280,6,3,1,1,장충동
2022-03-06,2022,3,6,1102055,8642,6,3,5,1,명동
2022-03-06,2022,3,6,1102057,1533,6,3,2,1,필동
2022-03-07,2022,3,7,1102073,1158,0,3,0,0,동화동
2022-03-07,2022,3,7,1102068,4266,0,3,1,0,중림동
2022-03-07,2022,3,7,1102059,10519,0,3,116,0,광희동
2022-03-07,2022,3,7,1102054,25262,0,3,24,0,회현동
2022-03-07,2022,3,7,1102052,25060,0,3,13,0,소공동
2022-03-07,2022,3,7,1102058,2699,0,3,0,0,장충동
2022-03-07,2022,3,7,1102057,3234,0,3,6,0,필동
2022-03-07,2022,3,7,1102055,18681,0,3,12,0,명동
2022-03-07,2022,3,7,1102072,2350,0,3,0,0,청구동
2022-03-07,2022,3,7,1102071,3576,0,3,1,0,약수동
2022-03-07,2022,3,7,1102070,3372,0,3,1,0,다산동
2022-03-07,2022,3,7,1102069,4111,0,3,8,0,신당동
2022-03-07,2022,3,7,1102065,5225,0,3,2,0,신당5동
2022-03-07,2022,3,7,1102060,3592,0,3,0,0,을지로동
2022-03-07,2022,3,7,1102067,3229,0,3,0,0,황학동
2022-03-08,2022,3,8,1102073,1188,1,3,0,0,동화동
2022-03-08,2022,3,8,1102068,4309,1,3,1,0,중림동
2022-03-08,2022,3,8,1102059,11140,1,3,124,0,광희동
2022-03-08,2022,3,8,1102054,26482,1,3,33,0,회현동
2022-03-08,2022,3,8,1102052,27901,1,3,13,0,소공동
2022-03-08,2022,3,8,1102058,2681,1,3,8,0,장충동
2022-03-08,2022,3,8,1102057,3284,1,3,4,0,필동
2022-03-08,2022,3,8,1102055,20090,1,3,11,0,명동
2022-03-08,2022,3,8,1102072,2412,1,3,0,0,청구동
2022-03-08,2022,3,8,1102071,3588,1,3,0,0,약수동
2022-03-08,2022,3,8,1102070,3551,1,3,2,0,다산동
2022-03-08,2022,3,8,1102069,4257,1,3,6,0,신당동
2022-03-08,2022,3,8,1102065,5481,1,3,2,0,신당5동
2022-03-08,2022,3,8,1102060,3793,1,3,3,0,을지로동
2022-03-08,2022,3,8,1102067,3442,1,3,2,0,황학동
2022-03-09,2022,3,9,1102073,836,2,3,0,1,동화동
2022-03-09,2022,3,9,1102068,2408,2,3,0,1,중림동
2022-03-09,2022,3,9,1102054,17663,2,3,28,1,회현동
2022-03-09,2022,3,9,1102059,8955,2,3,99,1,광희동
2022-03-09,2022,3,9,1102052,14951,2,3,8,1,소공동
2022-03-09,2022,3,9,1102058,2655,2,3,2,1,장충동
2022-03-09,2022,3,9,1102057,2059,2,3,4,1,필동
2022-03-09,2022,3,9,1102072,1530,2,3,0,1,청구동
2022-03-09,2022,3,9,1102071,2235,2,3,0,1,약수동
2022-03-09,2022,3,9,1102070,2078,2,3,4,1,다산동
2022-03-09,2022,3,9,1102069,2598,2,3,11,1,신당동
2022-03-09,2022,3,9,1102067,2565,2,3,4,1,황학동
2022-03-09,2022,3,9,1102065,3845,2,3,1,1,신당5동
2022-03-09,2022,3,9,1102060,2421,2,3,3,1,을지로동
2022-03-09,2022,3,9,1102055,10354,2,3,13,1,명동
2022-03-10,2022,3,10,1102073,1154,3,3,0,0,동화동
2022-03-10,2022,3,10,1102068,4410,3,3,5,0,중림동
2022-03-10,2022,3,10,1102059,11073,3,3,140,0,광희동
2022-03-10,2022,3,10,1102054,25439,3,3,22,0,회현동
2022-03-10,2022,3,10,1102052,26145,3,3,9,0,소공동
2022-03-10,2022,3,10,1102058,2824,3,3,1,0,장충동
2022-03-10,2022,3,10,1102057,3190,3,3,11,0,필동
2022-03-10,2022,3,10,1102055,18896,3,3,21,0,명동
2022-03-10,2022,3,10,1102072,2301,3,3,0,0,청구동
2022-03-10,2022,3,10,1102071,3632,3,3,1,0,약수동
2022-03-10,2022,3,10,1102070,3425,3,3,3,0,다산동
2022-03-10,2022,3,10,1102069,4026,3,3,9,0,신당동
2022-03-10,2022,3,10,1102065,5351,3,3,5,0,신당5동
2022-03-10,2022,3,10,1102060,3701,3,3,2,0,을지로동
2022-03-10,2022,3,10,1102067,3248,3,3,1,0,황학동
2022-03-11,2022,3,11,1102073,1152,4,3,0,0,동화동
2022-03-11,2022,3,11,1102068,4280,4,3,3,0,중림동
2022-03-11,2022,3,11,1102054,27505,4,3,32,0,회현동
2022-03-11,2022,3,11,1102059,11624,4,3,142,0,광희동
2022-03-11,2022,3,11,1102052,26667,4,3,8,0,소공동
2022-03-11,2022,3,11,1102058,3017,4,3,3,0,장충동
2022-03-11,2022,3,11,1102057,3293,4,3,8,0,필동
2022-03-11,2022,3,11,1102072,2379,4,3,0,0,청구동
2022-03-11,2022,3,11,1102071,3579,4,3,1,0,약수동
2022-03-11,2022,3,11,1102070,3526,4,3,4,0,다산동
2022-03-11,2022,3,11,1102069,4027,4,3,7,0,신당동
2022-03-11,2022,3,11,1102067,3343,4,3,5,0,황학동
2022-03-11,2022,3,11,1102065,5579,4,3,3,0,신당5동
2022-03-11,2022,3,11,1102060,3888,4,3,5,0,을지로동
2022-03-11,2022,3,11,1102055,19121,4,3,15,0,명동
2022-03-12,2022,3,12,1102073,858,5,3,0,1,동화동
2022-03-12,2022,3,12,1102068,2967,5,3,1,1,중림동
2022-03-12,2022,3,12,1102054,19771,5,3,6,1,회현동
2022-03-12,2022,3,12,1102059,8906,5,3,44,1,광희동
2022-03-12,2022,3,12,1102052,17437,5,3,5,1,소공동
2022-03-12,2022,3,12,1102058,2807,5,3,0,1,장충동
2022-03-12,2022,3,12,1102057,2206,5,3,0,1,필동
2022-03-12,2022,3,12,1102072,1684,5,3,0,1,청구동
2022-03-12,2022,3,12,1102071,2602,5,3,0,1,약수동
2022-03-12,2022,3,12,1102070,2508,5,3,1,1,다산동
2022-03-12,2022,3,12,1102069,2385,5,3,0,1,신당동
2022-03-12,2022,3,12,1102067,2769,5,3,2,1,황학동
2022-03-12,2022,3,12,1102065,4319,5,3,2,1,신당5동
2022-03-12,2022,3,12,1102060,2522,5,3,1,1,을지로동
2022-03-12,2022,3,12,1102055,12139,5,3,4,1,명동
2022-03-13,2022,3,13,1102073,539,6,3,0,1,동화동
2022-03-13,2022,3,13,1102068,1948,6,3,2,1,중림동
2022-03-13,2022,3,13,1102054,12115,6,3,18,1,회현동
2022-03-13,2022,3,13,1102059,5479,6,3,75,1,광희동
2022-03-13,2022,3,13,1102052,10225,6,3,4,1,소공동
2022-03-13,2022,3,13,1102058,1604,6,3,0,1,장충동
2022-03-13,2022,3,13,1102057,1185,6,3,3,1,필동
2022-03-13,2022,3,13,1102072,1101,6,3,0,1,청구동
2022-03-13,2022,3,13,1102071,1599,6,3,0,1,약수동
2022-03-13,2022,3,13,1102070,1463,6,3,0,1,다산동
2022-03-13,2022,3,13,1102069,1194,6,3,7,1,신당동
2022-03-13,2022,3,13,1102067,1533,6,3,1,1,황학동
2022-03-13,2022,3,13,1102065,2688,6,3,1,1,신당5동
2022-03-13,2022,3,13,1102060,1347,6,3,0,1,을지로동
2022-03-13,2022,3,13,1102055,7855,6,3,7,1,명동
2022-03-14,2022,3,14,1102073,539,0,3,0,0,동화동
2022-03-14,2022,3,14,1102068,1948,0,3,2,0,중림동
2022-03-14,2022,3,14,1102059,5479,0,3,75,0,광희동
2022-03-14,2022,3,14,1102054,12115,0,3,18,0,회현동
2022-03-14,2022,3,14,1102052,10225,0,3,4,0,소공동
2022-03-14,2022,3,14,1102058,1604,0,3,0,0,장충동
2022-03-14,2022,3,14,1102057,1185,0,3,3,0,필동
2022-03-14,2022,3,14,1102072,1101,0,3,0,0,청구동
2022-03-14,2022,3,14,1102071,1599,0,3,0,0,약수동
2022-03-14,2022,3,14,1102070,1463,0,3,0,0,다산동
2022-03-14,2022,3,14,1102069,1194,0,3,7,0,신당동
2022-03-14,2022,3,14,1102067,1533,0,3,1,0,황학동
2022-03-14,2022,3,14,1102065,2688,0,3,1,0,신당5동
2022-03-14,2022,3,14,1102060,1347,0,3,0,0,을지로동
2022-03-14,2022,3,14,1102055,7855,0,3,7,0,명동
2022-03-15,2022,3,15,1102073,1149,1,3,0,0,동화동
2022-03-15,2022,3,15,1102068,4282,1,3,1,0,중림동
2022-03-15,2022,3,15,1102059,10437,1,3,126,0,광희동
2022-03-15,2022,3,15,1102052,26635,1,3,3,0,소공동
2022-03-15,2022,3,15,1102054,25713,1,3,30,0,회현동
2022-03-15,2022,3,15,1102058,2704,1,3,1,0,장충동
2022-03-15,2022,3,15,1102057,3062,1,3,7,0,필동
2022-03-15,2022,3,15,1102072,2277,1,3,0,0,청구동
2022-03-15,2022,3,15,1102071,3545,1,3,0,0,약수동
2022-03-15,2022,3,15,1102070,3343,1,3,4,0,다산동
2022-03-15,2022,3,15,1102069,4057,1,3,6,0,신당동
2022-03-15,2022,3,15,1102067,3226,1,3,4,0,황학동
2022-03-15,2022,3,15,1102065,5228,1,3,7,0,신당5동
2022-03-15,2022,3,15,1102060,3697,1,3,2,0,을지로동
2022-03-15,2022,3,15,1102055,18725,1,3,12,0,명동
2022-03-16,2022,3,16,1102073,1152,2,3,0,0,동화동
2022-03-16,2022,3,16,1102068,4154,2,3,2,0,중림동
2022-03-16,2022,3,16,1102059,11076,2,3,133,0,광희동
2022-03-16,2022,3,16,1102054,25824,2,3,33,0,회현동
2022-03-16,2022,3,16,1102052,26378,2,3,10,0,소공동
2022-03-16,2022,3,16,1102057,3291,2,3,7,0,필동
2022-03-16,2022,3,16,1102055,18954,2,3,21,0,명동
2022-03-16,2022,3,16,1102058,2839,2,3,2,0,장충동
2022-03-16,2022,3,16,1102072,2352,2,3,0,0,청구동
2022-03-16,2022,3,16,1102071,3446,2,3,0,0,약수동
2022-03-16,2022,3,16,1102070,3455,2,3,2,0,다산동
2022-03-16,2022,3,16,1102069,3966,2,3,3,0,신당동
2022-03-16,2022,3,16,1102067,3255,2,3,4,0,황학동
2022-03-16,2022,3,16,1102065,5218,2,3,3,0,신당5동
2022-03-16,2022,3,16,1102060,3661,2,3,3,0,을지로동
2022-03-17,2022,3,17,1102073,1153,3,3,0,0,동화동
2022-03-17,2022,3,17,1102068,4205,3,3,3,0,중림동
2022-03-17,2022,3,17,1102059,10500,3,3,114,0,광희동
2022-03-17,2022,3,17,1102054,25023,3,3,29,0,회현동
2022-03-17,2022,3,17,1102052,25597,3,3,10,0,소공동
2022-03-17,2022,3,17,1102058,2783,3,3,2,0,장충동
2022-03-17,2022,3,17,1102057,3099,3,3,3,0,필동
2022-03-17,2022,3,17,1102055,18364,3,3,18,0,명동
2022-03-17,2022,3,17,1102072,2325,3,3,0,0,청구동
2022-03-17,2022,3,17,1102071,3573,3,3,0,0,약수동
2022-03-17,2022,3,17,1102070,3327,3,3,0,0,다산동
2022-03-17,2022,3,17,1102069,4053,3,3,10,0,신당동
2022-03-17,2022,3,17,1102067,3243,3,3,1,0,황학동
2022-03-17,2022,3,17,1102065,5284,3,3,2,0,신당5동
2022-03-17,2022,3,17,1102060,3623,3,3,4,0,을지로동
2022-03-18,2022,3,18,1102073,1194,4,3,0,0,동화동
2022-03-18,2022,3,18,1102068,4342,4,3,2,0,중림동
2022-03-18,2022,3,18,1102054,26150,4,3,27,0,회현동
2022-03-18,2022,3,18,1102059,11076,4,3,121,0,광희동
2022-03-18,2022,3,18,1102052,25568,4,3,2,0,소공동
2022-03-18,2022,3,18,1102058,2823,4,3,3,0,장충동
2022-03-18,2022,3,18,1102057,3253,4,3,5,0,필동
2022-03-18,2022,3,18,1102072,2279,4,3,0,0,청구동
2022-03-18,2022,3,18,1102071,3534,4,3,1,0,약수동
2022-03-18,2022,3,18,1102070,3453,4,3,1,0,다산동
2022-03-18,2022,3,18,1102069,4042,4,3,3,0,신당동
2022-03-18,2022,3,18,1102067,3341,4,3,2,0,황학동
2022-03-18,2022,3,18,1102065,5383,4,3,3,0,신당5동
2022-03-18,2022,3,18,1102060,3771,4,3,4,0,을지로동
2022-03-18,2022,3,18,1102055,18362,4,3,6,0,명동
2022-03-19,2022,3,19,1102068,2641,5,3,4,1,중림동
2022-03-19,2022,3,19,1102073,771,5,3,0,1,동화동
2022-03-19,2022,3,19,1102059,7750,5,3,33,1,광희동
2022-03-19,2022,3,19,1102054,16996,5,3,7,1,회현동
2022-03-19,2022,3,19,1102052,14450,5,3,4,1,소공동
2022-03-19,2022,3,19,1102058,2592,5,3,1,1,장충동
2022-03-19,2022,3,19,1102057,1730,5,3,2,1,필동
2022-03-19,2022,3,19,1102072,1545,5,3,0,1,청구동
2022-03-19,2022,3,19,1102071,2293,5,3,1,1,약수동
2022-03-19,2022,3,19,1102070,2096,5,3,1,1,다산동
2022-03-19,2022,3,19,1102069,2231,5,3,1,1,신당동
2022-03-19,2022,3,19,1102067,2375,5,3,2,1,황학동
2022-03-19,2022,3,19,1102065,3925,5,3,0,1,신당5동
2022-03-19,2022,3,19,1102060,2284,5,3,0,1,을지로동
2022-03-19,2022,3,19,1102055,10456,5,3,4,1,명동
2022-03-20,2022,3,20,1102073,599,6,3,0,1,동화동
2022-03-20,2022,3,20,1102068,2064,6,3,1,1,중림동
2022-03-20,2022,3,20,1102059,6697,6,3,85,1,광희동
2022-03-20,2022,3,20,1102054,14500,6,3,28,1,회현동
2022-03-20,2022,3,20,1102052,11814,6,3,11,1,소공동
2022-03-20,2022,3,20,1102058,2653,6,3,0,1,장충동
2022-03-20,2022,3,20,1102057,1693,6,3,3,1,필동
2022-03-20,2022,3,20,1102072,1208,6,3,0,1,청구동
2022-03-20,2022,3,20,1102071,1749,6,3,0,1,약수동
2022-03-20,2022,3,20,1102070,1643,6,3,1,1,다산동
2022-03-20,2022,3,20,1102069,1578,6,3,4,1,신당동
2022-03-20,2022,3,20,1102067,1988,6,3,2,1,황학동
2022-03-20,2022,3,20,1102065,3012,6,3,1,1,신당5동
2022-03-20,2022,3,20,1102060,1434,6,3,3,1,을지로동
2022-03-20,2022,3,20,1102055,9154,6,3,2,1,명동
2022-03-21,2022,3,21,1102073,1139,0,3,0,0,동화동
2022-03-21,2022,3,21,1102068,4410,0,3,2,0,중림동
2022-03-21,2022,3,21,1102059,10353,0,3,131,0,광희동
2022-03-21,2022,3,21,1102054,25330,0,3,30,0,회현동
2022-03-21,2022,3,21,1102052,25908,0,3,10,0,소공동
2022-03-21,2022,3,21,1102058,2641,0,3,1,0,장충동
2022-03-21,2022,3,21,1102057,3101,0,3,5,0,필동
2022-03-21,2022,3,21,1102055,18734,0,3,15,0,명동
2022-03-21,2022,3,21,1102072,2284,0,3,0,0,청구동
2022-03-21,2022,3,21,1102071,3553,0,3,0,0,약수동
2022-03-21,2022,3,21,1102070,3403,0,3,3,0,다산동
2022-03-21,2022,3,21,1102069,3928,0,3,8,0,신당동
2022-03-21,2022,3,21,1102065,5342,0,3,1,0,신당5동
2022-03-21,2022,3,21,1102060,3643,0,3,3,0,을지로동
2022-03-21,2022,3,21,1102067,3319,0,3,2,0,황학동
2022-03-22,2022,3,22,1102073,1186,1,3,0,0,동화동
2022-03-22,2022,3,22,1102068,4226,1,3,2,0,중림동
2022-03-22,2022,3,22,1102054,25907,1,3,39,0,회현동
2022-03-22,2022,3,22,1102059,10878,1,3,145,0,광희동
2022-03-22,2022,3,22,1102052,26822,1,3,14,0,소공동
2022-03-22,2022,3,22,1102058,2933,1,3,0,0,장충동
2022-03-22,2022,3,22,1102057,3243,1,3,15,0,필동
2022-03-22,2022,3,22,1102072,2308,1,3,0,0,청구동
2022-03-22,2022,3,22,1102071,3606,1,3,0,0,약수동
2022-03-22,2022,3,22,1102070,3549,1,3,4,0,다산동
2022-03-22,2022,3,22,1102069,4028,1,3,5,0,신당동
2022-03-22,2022,3,22,1102067,3299,1,3,2,0,황학동
2022-03-22,2022,3,22,1102065,5418,1,3,4,0,신당5동
2022-03-22,2022,3,22,1102060,3799,1,3,3,0,을지로동
2022-03-22,2022,3,22,1102055,19257,1,3,24,0,명동
2022-03-23,2022,3,23,1102073,1195,2,3,0,0,동화동
2022-03-23,2022,3,23,1102068,4270,2,3,1,0,중림동
2022-03-23,2022,3,23,1102054,25493,2,3,30,0,회현동
2022-03-23,2022,3,23,1102059,10944,2,3,128,0,광희동
2022-03-23,2022,3,23,1102052,26425,2,3,21,0,소공동
2022-03-23,2022,3,23,1102058,2941,2,3,1,0,장충동
2022-03-23,2022,3,23,1102057,3170,2,3,3,0,필동
2022-03-23,2022,3,23,1102072,2371,2,3,0,0,청구동
2022-03-23,2022,3,23,1102071,3557,2,3,0,0,약수동
2022-03-23,2022,3,23,1102070,3354,2,3,2,0,다산동
2022-03-23,2022,3,23,1102069,3995,2,3,8,0,신당동
2022-03-23,2022,3,23,1102067,3354,2,3,4,0,황학동
2022-03-23,2022,3,23,1102065,5425,2,3,5,0,신당5동
2022-03-23,2022,3,23,1102060,3633,2,3,2,0,을지로동
2022-03-23,2022,3,23,1102055,19123,2,3,10,0,명동
2022-03-24,2022,3,24,1102073,1149,3,3,0,0,동화동
2022-03-24,2022,3,24,1102068,4374,3,3,6,0,중림동
2022-03-24,2022,3,24,1102054,26438,3,3,31,0,회현동
2022-03-24,2022,3,24,1102059,11813,3,3,153,0,광희동
2022-03-24,2022,3,24,1102052,27541,3,3,9,0,소공동
2022-03-24,2022,3,24,1102058,2962,3,3,1,0,장충동
2022-03-24,2022,3,24,1102057,3561,3,3,4,0,필동
2022-03-24,2022,3,24,1102072,2334,3,3,0,0,청구동
2022-03-24,2022,3,24,1102071,3739,3,3,0,0,약수동
2022-03-24,2022,3,24,1102070,3647,3,3,2,0,다산동
2022-03-24,2022,3,24,1102069,4090,3,3,5,0,신당동
2022-03-24,2022,3,24,1102067,3415,3,3,2,0,황학동
2022-03-24,2022,3,24,1102065,5628,3,3,2,0,신당5동
2022-03-24,2022,3,24,1102060,4100,3,3,4,0,을지로동
2022-03-24,2022,3,24,1102055,20472,3,3,17,0,명동
2022-03-25,2022,3,25,1102073,1216,4,3,0,0,동화동
2022-03-25,2022,3,25,1102068,4572,4,3,2,0,중림동
2022-03-25,2022,3,25,1102054,27990,4,3,24,0,회현동
2022-03-25,2022,3,25,1102059,12019,4,3,92,0,광희동
2022-03-25,2022,3,25,1102052,27590,4,3,11,0,소공동
2022-03-25,2022,3,25,1102058,2993,4,3,0,0,장충동
2022-03-25,2022,3,25,1102057,3537,4,3,5,0,필동
2022-03-25,2022,3,25,1102072,2512,4,3,0,0,청구동
2022-03-25,2022,3,25,1102071,3952,4,3,1,0,약수동
2022-03-25,2022,3,25,1102070,3739,4,3,3,0,다산동
2022-03-25,2022,3,25,1102069,4184,4,3,6,0,신당동
2022-03-25,2022,3,25,1102067,3601,4,3,6,0,황학동
2022-03-25,2022,3,25,1102065,5841,4,3,7,0,신당5동
2022-03-25,2022,3,25,1102060,4048,4,3,4,0,을지로동
2022-03-25,2022,3,25,1102055,19990,4,3,8,0,명동
2022-03-26,2022,3,26,1102073,807,5,3,0,1,동화동
2022-03-26,2022,3,26,1102068,2890,5,3,1,1,중림동
2022-03-26,2022,3,26,1102054,19483,5,3,7,1,회현동
2022-03-26,2022,3,26,1102059,8620,5,3,52,1,광희동
2022-03-26,2022,3,26,1102052,16860,5,3,9,1,소공동
2022-03-26,2022,3,26,1102058,2810,5,3,1,1,장충동
2022-03-26,2022,3,26,1102057,2169,5,3,2,1,필동
2022-03-26,2022,3,26,1102072,1653,5,3,0,1,청구동
2022-03-26,2022,3,26,1102071,2385,5,3,0,1,약수동
2022-03-26,2022,3,26,1102070,2353,5,3,1,1,다산동
2022-03-26,2022,3,26,1102069,2313,5,3,3,1,신당동
2022-03-26,2022,3,26,1102067,2586,5,3,2,1,황학동
2022-03-26,2022,3,26,1102065,4051,5,3,1,1,신당5동
2022-03-26,2022,3,26,1102060,2727,5,3,6,1,을지로동
2022-03-26,2022,3,26,1102055,12048,5,3,6,1,명동
2022-03-27,2022,3,27,1102073,642,6,3,0,1,동화동
2022-03-27,2022,3,27,1102068,2201,6,3,2,1,중림동
2022-03-27,2022,3,27,1102059,7016,6,3,87,1,광희동
2022-03-27,2022,3,27,1102054,15840,6,3,27,1,회현동
2022-03-27,2022,3,27,1102052,13350,6,3,12,1,소공동
2022-03-27,2022,3,27,1102058,3079,6,3,2,1,장충동
2022-03-27,2022,3,27,1102057,2006,6,3,3,1,필동
2022-03-27,2022,3,27,1102072,1314,6,3,0,1,청구동
2022-03-27,2022,3,27,1102071,1937,6,3,0,1,약수동
2022-03-27,2022,3,27,1102070,1755,6,3,1,1,다산동
2022-03-27,2022,3,27,1102069,1705,6,3,9,1,신당동
2022-03-27,2022,3,27,1102067,1991,6,3,1,1,황학동
2022-03-27,2022,3,27,1102065,3348,6,3,1,1,신당5동
2022-03-27,2022,3,27,1102060,1672,6,3,1,1,을지로동
2022-03-27,2022,3,27,1102055,10299,6,3,7,1,명동
2022-03-28,2022,3,28,1102073,1192,0,3,0,0,동화동
2022-03-28,2022,3,28,1102068,4548,0,3,3,0,중림동
2022-03-28,2022,3,28,1102059,11204,0,3,111,0,광희동
2022-03-28,2022,3,28,1102054,26805,0,3,36,0,회현동
2022-03-28,2022,3,28,1102052,26724,0,3,13,0,소공동
2022-03-28,2022,3,28,1102065,5428,0,3,0,0,신당5동
2022-03-28,2022,3,28,1102060,3771,0,3,5,0,을지로동
2022-03-28,2022,3,28,1102067,3368,0,3,2,0,황학동
2022-03-28,2022,3,28,1102069,4190,0,3,10,0,신당동
2022-03-28,2022,3,28,1102071,3727,0,3,2,0,약수동
2022-03-28,2022,3,28,1102072,2415,0,3,0,0,청구동
2022-03-28,2022,3,28,1102070,3679,0,3,0,0,다산동
2022-03-28,2022,3,28,1102058,3058,0,3,2,0,장충동
2022-03-28,2022,3,28,1102057,3457,0,3,3,0,필동
2022-03-28,2022,3,28,1102055,19698,0,3,8,0,명동
2022-03-29,2022,3,29,1102072,2406,1,3,0,0,청구동
2022-03-29,2022,3,29,1102071,3790,1,3,0,0,약수동
2022-03-29,2022,3,29,1102070,3708,1,3,5,0,다산동
2022-03-29,2022,3,29,1102069,4242,1,3,8,0,신당동
2022-03-29,2022,3,29,1102067,3479,1,3,4,0,황학동
2022-03-29,2022,3,29,1102065,5671,1,3,3,0,신당5동
2022-03-29,2022,3,29,1102060,3957,1,3,3,0,을지로동
2022-03-29,2022,3,29,1102052,28379,1,3,11,0,소공동
2022-03-29,2022,3,29,1102058,3152,1,3,2,0,장충동
2022-03-29,2022,3,29,1102057,3604,1,3,7,0,필동
2022-03-29,2022,3,29,1102055,20384,1,3,18,0,명동
2022-03-29,2022,3,29,1102073,1199,1,3,0,0,동화동
2022-03-29,2022,3,29,1102068,4490,1,3,1,0,중림동
2022-03-29,2022,3,29,1102059,11639,1,3,139,0,광희동
2022-03-29,2022,3,29,1102054,27834,1,3,40,0,회현동
2022-03-30,2022,3,30,1102073,1155,2,3,0,0,동화동
2022-03-30,2022,3,30,1102068,4450,2,3,3,0,중림동
2022-03-30,2022,3,30,1102059,11177,2,3,142,0,광희동
2022-03-30,2022,3,30,1102054,26632,2,3,30,0,회현동
2022-03-30,2022,3,30,1102052,27292,2,3,13,0,소공동
2022-03-30,2022,3,30,1102058,2889,2,3,2,0,장충동
2022-03-30,2022,3,30,1102057,3317,2,3,6,0,필동
2022-03-30,2022,3,30,1102055,19931,2,3,12,0,명동
2022-03-30,2022,3,30,1102072,2325,2,3,0,0,청구동
2022-03-30,2022,3,30,1102071,3684,2,3,1,0,약수동
2022-03-30,2022,3,30,1102070,3657,2,3,5,0,다산동
2022-03-30,2022,3,30,1102069,4027,2,3,9,0,신당동
2022-03-30,2022,3,30,1102067,3369,2,3,2,0,황학동
2022-03-30,2022,3,30,1102065,5667,2,3,0,0,신당5동
2022-03-30,2022,3,30,1102060,3800,2,3,2,0,을지로동
2022-03-31,2022,3,31,1102073,1194,3,3,0,0,동화동
2022-03-31,2022,3,31,1102068,4515,3,3,5,0,중림동
2022-03-31,2022,3,31,1102059,11717,3,3,129,0,광희동
2022-03-31,2022,3,31,1102054,27985,3,3,22,0,회현동
2022-03-31,2022,3,31,1102052,28591,3,3,12,0,소공동
2022-03-31,2022,3,31,1102058,3033,3,3,1,0,장충동
2022-03-31,2022,3,31,1102057,3795,3,3,8,0,필동
2022-03-31,2022,3,31,1102055,20597,3,3,15,0,명동
2022-03-31,2022,3,31,1102072,2491,3,3,0,0,청구동
2022-03-31,2022,3,31,1102071,3734,3,3,0,0,약수동
2022-03-31,2022,3,31,1102070,3608,3,3,1,0,다산동
2022-03-31,2022,3,31,1102069,4173,3,3,9,0,신당동
2022-03-31,2022,3,31,1102065,5732,3,3,1,0,신당5동
2022-03-31,2022,3,31,1102060,4036,3,3,3,0,을지로동
2022-03-31,2022,3,31,1102067,3545,3,3,3,0,황학동
2022-03-01,2022,3,1,1102073,786,1,4,0,1,동화동
2022-03-01,2022,3,1,1102068,2367,1,4,4,1,중림동
2022-03-01,2022,3,1,1102059,7777,1,4,171,1,광희동
2022-03-01,2022,3,1,1102054,17543,1,4,49,1,회현동
2022-03-01,2022,3,1,1102052,15399,1,4,43,1,소공동
2022-03-01,2022,3,1,1102058,2035,1,4,3,1,장충동
2022-03-01,2022,3,1,1102057,1515,1,4,10,1,필동
2022-03-01,2022,3,1,1102072,1412,1,4,0,1,청구동
2022-03-01,2022,3,1,1102071,1979,1,4,2,1,약수동
2022-03-01,2022,3,1,1102070,1866,1,4,7,1,다산동
2022-03-01,2022,3,1,1102069,2585,1,4,48,1,신당동
2022-03-01,2022,3,1,1102067,2326,1,4,12,1,황학동
